gene_name,expected_promoter,contains_type1_promoter,contains_type2_promoter,contains_type3_promoter
RN7SL845P,Type 2,True,True,True
RN7SL846P,Type 2,True,True,True
RN7SL847P,Type 2,True,True,True
RN7SL849P,Type 2,False,True,True
RN7SL850P,Type 2,True,True,True
RN7SL851P,Type 2,True,True,True
RN7SL853P,Type 2,False,False,False
RN7SL854P,Type 2,True,True,True
RN7SL856P,Type 2,True,True,True
RN7SL860P,Type 2,False,False,True
RN7SL861P,Type 2,False,True,True
RN7SL862P,Type 2,False,True,True
RN7SL863P,Type 2,True,True,True
RN7SL864P,Type 2,False,True,True
RN7SL865P,Type 2,True,True,True
RN7SL868P,Type 2,False,True,True
RN7SL869P,Type 2,False,True,True
RN7SL870P,Type 2,True,True,True
RN7SL87P,Type 2,False,True,True
RN7SL88P,Type 2,True,True,True
RN7SL89P,Type 2,False,True,True
RN7SL8P,Type 2,False,True,True
RN7SL91P,Type 2,True,True,True
RN7SL92P,Type 2,True,True,True
RN7SL93P,Type 2,False,True,True
RN7SL96P,Type 2,True,True,True
RN7SL97P,Type 2,True,True,True
RN7SL98P,Type 2,True,True,True
RNU7-1,None,True,True,True
RNU7-102P,None,False,False,False
RNU7-103P,None,False,False,False
RNU7-104P,None,False,False,False
RNU7-105P,None,False,False,False
RNU7-106P,None,False,False,False
RNU7-107P,None,False,False,False
RNU7-10P,None,False,True,True
RNU7-110P,None,False,False,False
RNU7-111P,None,False,True,False
RNU7-113P,None,False,False,False
RNU7-115P,None,True,True,True
RNU7-116P,None,False,False,False
RNU7-119P,None,False,False,False
RNU7-11P,None,False,False,False
RNU7-120P,None,False,False,False
RNU7-121P,None,False,False,False
RNU7-123P,None,False,True,True
RNU7-124P,None,False,False,False
RNU7-125P,None,False,True,True
RNU7-126P,None,True,True,True
RNU7-127P,None,False,False,False
RNU7-128P,None,False,True,False
RNU7-129P,None,False,False,False
RNU7-12P,None,True,True,True
RNU7-130P,None,False,False,False
RNU7-133P,None,False,False,False
RNU7-134P,None,False,False,False
RNU7-136P,None,False,False,False
RNU7-137P,None,False,False,False
RNU7-138P,None,True,True,True
RNU7-13P,None,False,False,False
RNU7-140P,None,False,True,False
RNU7-141P,None,False,False,False
RNU7-143P,None,False,True,True
RNU7-144P,None,False,False,False
RNU7-147P,None,False,False,False
RNU7-148P,None,False,False,False
RNU7-149P,None,True,True,True
RNU7-14P,None,False,True,True
RNU7-151P,None,False,False,False
RNU7-152P,None,False,False,False
RNU7-153P,None,False,False,False
RNU7-154P,None,False,False,False
RNU7-155P,None,False,False,False
RNU7-156P,None,False,False,False
RNU7-157P,None,False,False,False
RNU7-159P,None,False,False,False
RNU7-15P,None,False,True,True
RNU7-160P,None,False,False,False
RNU7-161P,None,False,False,False
RNU7-164P,None,False,False,False
RNU7-165P,None,False,False,False
RNU7-167P,None,False,False,False
RNU7-169P,None,False,False,False
RNU7-16P,None,False,False,False
RNU7-170P,None,True,True,True
RNU7-171P,None,False,False,False
RNU7-172P,None,False,False,False
RNU7-173P,None,False,False,False
RNU7-174P,None,False,False,False
RNU7-175P,None,False,False,False
RNU7-176P,None,True,True,True
RNU7-179P,None,True,True,True
RNU7-17P,None,False,True,True
RNU7-180P,None,False,True,True
RNU7-181P,None,False,False,False
RNU7-182P,None,False,False,False
RNU7-183P,None,False,False,False
RNU7-185P,None,False,False,False
RNU7-186P,None,False,False,False
RNU7-187P,None,False,False,False
RNU7-188P,None,False,False,False
RNU7-18P,None,False,True,False
RNU7-190P,None,False,False,False
RNU7-192P,None,False,False,False
RNU7-193P,None,True,True,True
RNU7-194P,None,False,True,True
RNU7-195P,None,False,True,True
RNU7-196P,None,False,False,False
RNU7-197P,None,False,True,False
RNU7-19P,None,False,True,True
RNU7-200P,None,False,False,False
RNU7-20P,None,False,False,False
RNU7-21P,None,False,True,False
RNU7-22P,None,False,False,False
RNU7-23P,None,False,False,False
RNU7-24P,None,False,False,False
RNU7-25P,None,False,False,False
RNU7-26P,None,False,False,False
RNU7-27P,None,False,False,False
RNU7-28P,None,False,False,False
RNU7-29P,None,False,False,False
RNU7-2P,None,False,False,False
RNU7-30P,None,False,False,False
RNU7-31P,None,False,False,False
RNU7-32P,None,False,True,True
RNU7-33P,None,True,True,True
RNU7-34P,None,False,False,False
RNU7-35P,None,False,False,False
RNU7-36P,None,False,True,False
RNU7-37P,None,False,True,False
RNU7-38P,None,False,True,True
RNU7-39P,None,False,False,True
RNU7-3P,None,False,False,False
RNU7-40P,None,False,True,False
RNU7-41P,None,False,True,False
RNU7-42P,None,False,False,False
RNU7-43P,None,False,True,True
RNU7-44P,None,False,True,True
RNU7-45P,None,False,True,True
RNU7-46P,None,False,False,False
RNU7-47P,None,False,False,False
RNU7-48P,None,False,True,False
RNU7-49P,None,False,True,False
RNU7-4P,None,False,True,False
RNU7-50P,None,False,True,False
RNU7-51P,None,False,False,False
RNU7-52P,None,False,True,True
RNU7-53P,None,False,False,False
RNU7-54P,None,False,False,False
RNU7-55P,None,False,False,False
RNU7-56P,None,True,True,True
RNU7-57P,None,False,False,False
RNU7-58P,None,False,False,False
RNU7-59P,None,False,False,False
RNU7-5P,None,False,False,False
RNU7-60P,None,False,False,False
RNU7-61P,None,False,True,False
RNU7-62P,None,False,False,False
RNU7-63P,None,False,False,False
RNU7-64P,None,False,False,False
RNU7-65P,None,False,False,False
RNU7-66P,None,False,False,False
RNU7-67P,None,False,True,True
RNU7-68P,None,False,True,False
RNU7-69P,None,False,True,True
RNU7-6P,None,False,True,True
RNU7-70P,None,False,False,False
RNU7-71P,None,False,False,False
RNU7-72P,None,True,True,True
RNU7-73P,None,False,False,False
RNU7-74P,None,False,False,False
RNU7-75P,None,False,False,False
RNU7-76P,None,False,False,False
RNU7-77P,None,False,False,False
RNU7-78P,None,False,True,True
RNU7-79P,None,False,False,False
RNU7-7P,None,False,False,False
RNU7-80P,None,False,False,False
RNU7-81P,None,False,False,False
RNU7-82P,None,False,False,False
RNU7-83P,None,False,False,False
RNU7-84P,None,False,False,False
RNU7-85P,None,False,False,False
RNU7-86P,None,False,False,False
RNU7-87P,None,False,False,False
RNU7-88P,None,False,False,False
RNU7-89P,None,False,True,True
RNU7-8P,None,False,False,False
RNU7-90P,None,False,False,False
RNU7-92P,None,False,False,False
RNU7-93P,None,False,False,False
RNU7-94P,None,False,True,False
RNU7-95P,None,False,False,False
RNU7-96P,None,False,False,False
RNU7-97P,None,False,True,True
RNU7-99P,None,False,False,False
RNU7-9P,None,False,False,False
RN7SK,Type 3,True,True,True
RN7SKP1,Type 3,True,True,True
RN7SKP10,Type 3,False,True,True
RN7SKP100,Type 3,False,False,True
RN7SKP101,Type 3,False,False,False
RN7SKP102,Type 3,False,False,True
RN7SKP103,Type 3,False,False,True
RN7SKP104,Type 3,False,False,True
RN7SKP105,Type 3,False,False,False
RN7SKP106,Type 3,False,False,True
RN7SKP107,Type 3,False,False,True
RN7SKP108,Type 3,False,False,True
RN7SKP109,Type 3,False,True,True
RN7SKP11,Type 3,True,True,True
RN7SKP110,Type 3,False,False,True
RN7SKP111,Type 3,False,False,True
RN7SKP112,Type 3,False,False,True
RN7SKP113,Type 3,False,False,True
RN7SKP114,Type 3,False,False,True
RN7SKP115,Type 3,False,False,True
RN7SKP116,Type 3,False,False,True
RN7SKP117,Type 3,True,True,True
RN7SKP118,Type 3,False,False,True
RN7SKP119,Type 3,False,False,True
RN7SKP12,Type 3,True,True,True
RN7SKP120,Type 3,False,False,True
RN7SKP121,Type 3,False,False,True
RN7SKP122,Type 3,False,False,False
RN7SKP123,Type 3,True,True,True
RN7SKP124,Type 3,False,False,True
RN7SKP125,Type 3,False,False,True
RN7SKP126,Type 3,False,False,True
RN7SKP127,Type 3,False,False,True
RN7SKP128,Type 3,False,False,True
RN7SKP129,Type 3,False,False,True
RN7SKP13,Type 3,False,True,True
RN7SKP130,Type 3,False,False,True
RN7SKP131,Type 3,False,False,True
RN7SKP132,Type 3,False,False,False
RN7SKP133,Type 3,False,True,True
RN7SKP134,Type 3,False,False,True
RN7SKP135,Type 3,False,False,False
RN7SKP136,Type 3,False,False,True
RN7SKP137,Type 3,False,False,True
RN7SKP139,Type 3,False,False,True
RN7SKP14,Type 3,False,True,True
RN7SKP140,Type 3,False,True,True
RN7SKP141,Type 3,False,False,False
RN7SKP142,Type 3,False,True,True
RN7SKP143,Type 3,False,True,True
RN7SKP144,Type 3,False,False,True
RN7SKP145,Type 3,False,False,True
RN7SKP146,Type 3,False,True,True
RN7SKP147,Type 3,False,False,False
RN7SKP148,Type 3,False,False,True
RN7SKP149,Type 3,False,False,True
RN7SKP15,Type 3,True,True,True
RN7SKP150,Type 3,True,True,True
RN7SKP151,Type 3,False,True,True
RN7SKP152,Type 3,False,False,True
RN7SKP153,Type 3,False,False,True
RN7SKP154,Type 3,False,False,True
RN7SKP155,Type 3,False,False,False
RN7SKP156,Type 3,False,True,True
RN7SKP157,Type 3,False,False,False
RN7SKP158,Type 3,False,False,True
RN7SKP159,Type 3,False,False,True
RN7SKP16,Type 3,False,True,True
RN7SKP160,Type 3,False,True,True
RN7SKP161,Type 3,False,False,True
RN7SKP162,Type 3,False,False,True
RN7SKP163,Type 3,False,False,True
RN7SKP164,Type 3,False,False,False
RN7SKP165,Type 3,False,False,True
RN7SKP166,Type 3,False,False,True
RN7SKP167,Type 3,False,False,True
RN7SKP168,Type 3,False,False,True
RN7SKP169,Type 3,False,False,True
RN7SKP17,Type 3,True,True,True
RN7SKP170,Type 3,False,True,True
RN7SKP171,Type 3,False,False,True
RN7SKP172,Type 3,False,False,True
RN7SKP173,Type 3,False,False,True
RN7SKP174,Type 3,False,False,True
RN7SKP175,Type 3,False,False,True
RN7SKP176,Type 3,False,False,True
RN7SKP177,Type 3,True,True,True
RN7SKP178,Type 3,True,True,True
RN7SKP179,Type 3,False,False,False
RN7SKP18,Type 3,False,True,True
RN7SKP180,Type 3,False,False,True
RN7SKP181,Type 3,False,False,True
RN7SKP182,Type 3,False,False,True
RN7SKP183,Type 3,False,False,True
RN7SKP184,Type 3,False,False,True
RN7SKP185,Type 3,False,False,True
RN7SKP186,Type 3,False,False,True
RN7SKP187,Type 3,False,True,True
RN7SKP188,Type 3,False,False,True
RN7SKP189,Type 3,False,False,True
RN7SKP19,Type 3,False,True,True
RN7SKP190,Type 3,False,False,False
RN7SKP191,Type 3,False,False,True
RN7SKP192,Type 3,False,True,True
RN7SKP193,Type 3,False,True,True
RN7SKP194,Type 3,False,False,True
RN7SKP195,Type 3,False,False,False
RN7SKP196,Type 3,False,False,False
RN7SKP197,Type 3,False,False,False
RN7SKP198,Type 3,False,False,True
RN7SKP199,Type 3,False,False,True
RN7SKP2,Type 3,True,True,True
RN7SKP20,Type 3,True,True,True
RN7SKP200,Type 3,False,False,True
RN7SKP202,Type 3,False,False,True
RN7SKP203,Type 3,False,False,True
RN7SKP204,Type 3,False,False,True
RN7SKP205,Type 3,False,False,True
RN7SKP206,Type 3,False,False,True
RN7SKP207,Type 3,False,False,True
RN7SKP208,Type 3,False,False,True
RN7SKP209,Type 3,False,False,False
RN7SKP21,Type 3,False,True,True
RN7SKP210,Type 3,False,False,False
RN7SKP211,Type 3,False,False,True
RN7SKP212,Type 3,False,False,True
RN7SKP213,Type 3,False,True,True
RN7SKP214,Type 3,False,False,True
RN7SKP216,Type 3,False,False,True
RN7SKP217,Type 3,False,False,True
RN7SKP218,Type 3,False,False,True
RN7SKP219,Type 3,False,False,False
RN7SKP22,Type 3,True,True,True
RN7SKP220,Type 3,False,False,True
RN7SKP221,Type 3,False,False,True
RN7SKP222,Type 3,False,False,True
RN7SKP223,Type 3,False,False,True
RN7SKP224,Type 3,True,True,True
RN7SKP225,Type 3,False,False,True
RN7SKP226,Type 3,False,False,True
RN7SKP227,Type 3,False,True,False
RN7SKP228,Type 3,False,False,True
RN7SKP229,Type 3,False,False,True
RN7SKP23,Type 3,True,True,True
RN7SKP230,Type 3,False,False,True
RN7SKP231,Type 3,False,False,True
RN7SKP232,Type 3,False,False,True
RN7SKP233,Type 3,False,False,True
RN7SKP234,Type 3,False,False,True
RN7SKP235,Type 3,False,False,True
RN7SKP236,Type 3,False,False,True
RN7SKP237,Type 3,False,False,True
RN7SKP238,Type 3,False,False,False
RN7SKP239,Type 3,False,False,True
RN7SKP24,Type 3,False,False,True
RN7SKP240,Type 3,False,False,True
RN7SKP241,Type 3,False,False,True
RN7SKP242,Type 3,False,False,False
RN7SKP243,Type 3,False,False,True
RN7SKP244,Type 3,False,False,False
RN7SKP245,Type 3,False,False,True
RN7SKP246,Type 3,False,False,True
RN7SKP247,Type 3,False,False,True
RN7SKP248,Type 3,False,False,False
RN7SKP249,Type 3,False,False,True
RN7SKP25,Type 3,True,True,True
RN7SKP250,Type 3,False,False,True
RN7SKP251,Type 3,False,False,True
RN7SKP252,Type 3,False,False,True
RN7SKP253,Type 3,False,False,False
RN7SKP254,Type 3,False,False,True
RN7SKP255,Type 3,False,False,True
RN7SKP256,Type 3,False,False,False
RN7SKP257,Type 3,False,False,True
RN7SKP258,Type 3,False,False,False
RN7SKP259,Type 3,True,True,True
RN7SKP26,Type 3,True,True,True
RN7SKP260,Type 3,False,False,False
RN7SKP261,Type 3,False,True,True
RN7SKP262,Type 3,False,True,True
RN7SKP263,Type 3,False,False,True
RN7SKP264,Type 3,True,True,True
RN7SKP265,Type 3,False,False,True
RN7SKP266,Type 3,False,False,True
RN7SKP267,Type 3,False,False,True
RN7SKP268,Type 3,False,False,True
RN7SKP269,Type 3,True,True,True
RN7SKP27,Type 3,True,True,True
RN7SKP270,Type 3,False,False,True
RN7SKP271,Type 3,True,True,True
RN7SKP272,Type 3,False,False,False
RN7SKP273,Type 3,False,True,True
RN7SKP275,Type 3,False,False,True
RN7SKP276,Type 3,False,False,False
RN7SKP277,Type 3,False,False,False
RN7SKP278,Type 3,False,False,True
RN7SKP279,Type 3,False,True,True
RN7SKP28,Type 3,True,True,True
RN7SKP280,Type 3,False,True,True
RN7SKP281,Type 3,False,False,True
RN7SKP282,Type 3,False,False,True
RN7SKP283,Type 3,False,False,True
RN7SKP284,Type 3,False,False,False
RN7SKP285,Type 3,False,False,True
RN7SKP286,Type 3,True,True,True
RN7SKP287,Type 3,False,False,False
RN7SKP288,Type 3,False,False,False
RN7SKP289,Type 3,False,False,True
RN7SKP29,Type 3,True,True,True
RN7SKP290,Type 3,True,True,True
RN7SKP291,Type 3,False,False,True
RN7SKP292,Type 3,False,True,True
RN7SKP293,Type 3,False,False,True
RN7SKP294,Type 3,False,False,True
RN7SKP295,Type 3,False,False,False
RN7SKP296,Type 3,False,False,True
RN7SKP297,Type 3,False,False,True
RN7SKP298,Type 3,False,False,False
RN7SKP299,Type 3,False,False,True
RN7SKP3,Type 3,True,True,True
RN7SKP30,Type 3,False,False,True
RN7SKP31,Type 3,False,False,False
RN7SKP32,Type 3,False,False,True
RN7SKP33,Type 3,False,False,True
RN7SKP34,Type 3,False,False,False
RN7SKP35,Type 3,False,False,False
RN7SKP36,Type 3,False,False,True
RN7SKP37,Type 3,False,False,True
RN7SKP38,Type 3,False,True,True
RN7SKP39,Type 3,False,False,False
RN7SKP4,Type 3,True,True,True
RN7SKP40,Type 3,False,False,False
RN7SKP42,Type 3,False,False,False
RN7SKP43,Type 3,False,False,False
RN7SKP44,Type 3,False,False,True
RN7SKP45,Type 3,False,False,True
RN7SKP46,Type 3,False,False,True
RN7SKP47,Type 3,False,False,True
RN7SKP48,Type 3,False,False,True
RN7SKP49,Type 3,False,False,False
RN7SKP5,Type 3,False,True,True
RN7SKP50,Type 3,False,False,True
RN7SKP51,Type 3,False,False,True
RN7SKP52,Type 3,False,False,True
RN7SKP53,Type 3,False,False,True
RN7SKP54,Type 3,False,False,True
RN7SKP55,Type 3,False,True,True
RN7SKP56,Type 3,False,False,True
RN7SKP57,Type 3,False,False,True
RN7SKP58,Type 3,False,False,True
RN7SKP59,Type 3,False,True,True
RN7SKP6,Type 3,False,True,True
RN7SKP60,Type 3,False,True,True
RN7SKP61,Type 3,False,False,False
RN7SKP62,Type 3,False,False,True
RN7SKP63,Type 3,False,False,True
RN7SKP64,Type 3,False,True,True
RN7SKP65,Type 3,False,True,True
RN7SKP66,Type 3,False,False,True
RN7SKP67,Type 3,False,False,False
RN7SKP68,Type 3,False,False,True
RN7SKP69,Type 3,False,False,True
RN7SKP7,Type 3,True,True,True
RN7SKP70,Type 3,False,False,False
RN7SKP71,Type 3,True,True,True
RN7SKP72,Type 3,False,False,True
RN7SKP73,Type 3,False,False,True
RN7SKP74,Type 3,False,False,True
RN7SKP75,Type 3,False,False,True
RN7SKP76,Type 3,False,False,True
RN7SKP77,Type 3,False,False,True
RN7SKP78,Type 3,True,True,True
RN7SKP79,Type 3,False,False,True
RN7SKP8,Type 3,False,True,True
RN7SKP80,Type 3,False,True,True
RN7SKP81,Type 3,False,False,True
RN7SKP82,Type 3,False,False,False
RN7SKP83,Type 3,False,False,False
RN7SKP85,Type 3,False,False,True
RN7SKP86,Type 3,False,True,True
RN7SKP87,Type 3,False,False,True
RN7SKP88,Type 3,False,False,False
RN7SKP89,Type 3,False,False,True
RN7SKP9,Type 3,True,True,True
RN7SKP90,Type 3,False,False,True
RN7SKP91,Type 3,False,False,True
RN7SKP92,Type 3,False,False,False
RN7SKP93,Type 3,False,False,True
RN7SKP94,Type 3,False,False,True
RN7SKP95,Type 3,False,False,True
RN7SKP96,Type 3,False,False,False
RN7SKP97,Type 3,False,False,True
RN7SKP98,Type 3,True,True,True
RN7SKP99,Type 3,False,False,False
